date,Experimental Plot,Sensor,Variable,Value,Unit,Sensor Depth
2020-04-08,E1,Second Sensor,Soil Volumetric Water Content,,%,7.5 cm
2020-04-09,E1,Second Sensor,Soil Volumetric Water Content,,%,7.5 cm
2020-04-10,E1,Second Sensor,Soil Volumetric Water Content,,%,7.5 cm
2020-04-11,E1,Second Sensor,Soil Volumetric Water Content,,%,7.5 cm
2020-04-12,E1,Second Sensor,Soil Volumetric Water Content,,%,7.5 cm
2020-04-13,E1,Second Sensor,Soil Volumetric Water Content,,%,7.5 cm
2020-04-14,E1,Second Sensor,Soil Volumetric Water Content,,%,7.5 cm
2020-04-15,E1,Second Sensor,Soil Volumetric Water Content,,%,7.5 cm
2020-04-16,E1,Second Sensor,Soil Volumetric Water Content,,%,7.5 cm
2020-04-17,E1,Second Sensor,Soil Volumetric Water Content,,%,7.5 cm
2020-04-18,E1,Second Sensor,Soil Volumetric Water Content,,%,7.5 cm
2020-04-19,E1,Second Sensor,Soil Volumetric Water Content,,%,7.5 cm
2020-04-20,E1,Second Sensor,Soil Volumetric Water Content,,%,7.5 cm
2020-04-21,E1,Second Sensor,Soil Volumetric Water Content,,%,7.5 cm
2020-04-22,E1,Second Sensor,Soil Volumetric Water Content,,%,7.5 cm
2020-04-23,E1,Second Sensor,Soil Volumetric Water Content,,%,7.5 cm
2020-04-24,E1,Second Sensor,Soil Volumetric Water Content,,%,7.5 cm
2020-04-25,E1,Second Sensor,Soil Volumetric Water Content,,%,7.5 cm
2020-04-26,E1,Second Sensor,Soil Volumetric Water Content,,%,7.5 cm
2020-04-27,E1,Second Sensor,Soil Volumetric Water Content,,%,7.5 cm
2020-04-28,E1,Second Sensor,Soil Volumetric Water Content,,%,7.5 cm
2020-04-29,E1,Second Sensor,Soil Volumetric Water Content,,%,7.5 cm
2020-04-30,E1,Second Sensor,Soil Volumetric Water Content,,%,7.5 cm
2020-05-01,E1,Second Sensor,Soil Volumetric Water Content,,%,7.5 cm
2020-05-02,E1,Second Sensor,Soil Volumetric Water Content,,%,7.5 cm
2020-05-03,E1,Second Sensor,Soil Volumetric Water Content,,%,7.5 cm
2020-05-04,E1,Second Sensor,Soil Volumetric Water Content,,%,7.5 cm
2020-05-05,E1,Second Sensor,Soil Volumetric Water Content,,%,7.5 cm
2020-05-06,E1,Second Sensor,Soil Volumetric Water Content,,%,7.5 cm
2020-05-07,E1,Second Sensor,Soil Volumetric Water Content,,%,7.5 cm
2020-05-08,E1,Second Sensor,Soil Volumetric Water Content,,%,7.5 cm
2020-05-09,E1,Second Sensor,Soil Volumetric Water Content,,%,7.5 cm
2020-05-10,E1,Second Sensor,Soil Volumetric Water Content,,%,7.5 cm
2020-05-11,E1,Second Sensor,Soil Volumetric Water Content,,%,7.5 cm
2020-05-12,E1,Second Sensor,Soil Volumetric Water Content,,%,7.5 cm
2020-05-13,E1,Second Sensor,Soil Volumetric Water Content,,%,7.5 cm
2020-05-14,E1,Second Sensor,Soil Volumetric Water Content,16.5831726,%,7.5 cm
2020-05-15,E1,Second Sensor,Soil Volumetric Water Content,16.90158673,%,7.5 cm
2020-05-16,E1,Second Sensor,Soil Volumetric Water Content,20.73877226,%,7.5 cm
2020-05-17,E1,Second Sensor,Soil Volumetric Water Content,19.27363497,%,7.5 cm
2020-05-18,E1,Second Sensor,Soil Volumetric Water Content,18.00079617,%,7.5 cm
2020-05-19,E1,Second Sensor,Soil Volumetric Water Content,,%,7.5 cm
2020-05-20,E1,Second Sensor,Soil Volumetric Water Content,16.53499092,%,7.5 cm
2020-05-21,E1,Second Sensor,Soil Volumetric Water Content,16.01904016,%,7.5 cm
2020-05-22,E1,Second Sensor,Soil Volumetric Water Content,15.64752285,%,7.5 cm
2020-05-23,E1,Second Sensor,Soil Volumetric Water Content,15.27093367,%,7.5 cm
2020-05-24,E1,Second Sensor,Soil Volumetric Water Content,14.8832304,%,7.5 cm
2020-05-25,E1,Second Sensor,Soil Volumetric Water Content,14.53042136,%,7.5 cm
2020-05-26,E1,Second Sensor,Soil Volumetric Water Content,14.38779112,%,7.5 cm
2020-05-27,E1,Second Sensor,Soil Volumetric Water Content,13.91798361,%,7.5 cm
2020-05-28,E1,Second Sensor,Soil Volumetric Water Content,13.08782259,%,7.5 cm
2020-05-29,E1,Second Sensor,Soil Volumetric Water Content,12.34825323,%,7.5 cm
2020-05-30,E1,Second Sensor,Soil Volumetric Water Content,12.33073519,%,7.5 cm
2020-05-31,E1,Second Sensor,Soil Volumetric Water Content,19.5166268,%,7.5 cm
2020-06-01,E1,Second Sensor,Soil Volumetric Water Content,16.54503217,%,7.5 cm
2020-06-02,E1,Second Sensor,Soil Volumetric Water Content,15.66845121,%,7.5 cm
2020-06-03,E1,Second Sensor,Soil Volumetric Water Content,15.02912381,%,7.5 cm
2020-06-04,E1,Second Sensor,Soil Volumetric Water Content,14.89823747,%,7.5 cm
2020-06-05,E1,Second Sensor,Soil Volumetric Water Content,14.61438773,%,7.5 cm
2020-06-06,E1,Second Sensor,Soil Volumetric Water Content,22.24260634,%,7.5 cm
2020-06-07,E1,Second Sensor,Soil Volumetric Water Content,20.66917847,%,7.5 cm
2020-06-08,E1,Second Sensor,Soil Volumetric Water Content,17.30008566,%,7.5 cm
2020-06-09,E1,Second Sensor,Soil Volumetric Water Content,15.85321537,%,7.5 cm
2020-06-10,E1,Second Sensor,Soil Volumetric Water Content,14.99377624,%,7.5 cm
2020-06-11,E1,Second Sensor,Soil Volumetric Water Content,19.38014005,%,7.5 cm
2020-06-12,E1,Second Sensor,Soil Volumetric Water Content,18.31513204,%,7.5 cm
2020-06-13,E1,Second Sensor,Soil Volumetric Water Content,16.02130599,%,7.5 cm
2020-06-14,E1,Second Sensor,Soil Volumetric Water Content,15.1903446,%,7.5 cm
2020-06-15,E1,Second Sensor,Soil Volumetric Water Content,14.4748347,%,7.5 cm
2020-06-16,E1,Second Sensor,Soil Volumetric Water Content,13.42681717,%,7.5 cm
2020-06-17,E1,Second Sensor,Soil Volumetric Water Content,12.10076666,%,7.5 cm
2020-06-18,E1,Second Sensor,Soil Volumetric Water Content,11.00760681,%,7.5 cm
2020-06-19,E1,Second Sensor,Soil Volumetric Water Content,9.919385826,%,7.5 cm
2020-06-20,E1,Second Sensor,Soil Volumetric Water Content,8.856391814,%,7.5 cm
2020-06-21,E1,Second Sensor,Soil Volumetric Water Content,7.901381845,%,7.5 cm
2020-06-22,E1,Second Sensor,Soil Volumetric Water Content,7.550455632,%,7.5 cm
2020-06-23,E1,Second Sensor,Soil Volumetric Water Content,7.08199552,%,7.5 cm
2020-06-24,E1,Second Sensor,Soil Volumetric Water Content,17.91318934,%,7.5 cm
2020-06-25,E1,Second Sensor,Soil Volumetric Water Content,19.72973611,%,7.5 cm
2020-06-26,E1,Second Sensor,Soil Volumetric Water Content,16.78477432,%,7.5 cm
2020-06-27,E1,Second Sensor,Soil Volumetric Water Content,15.17830305,%,7.5 cm
2020-06-28,E1,Second Sensor,Soil Volumetric Water Content,18.83340266,%,7.5 cm
2020-06-29,E1,Second Sensor,Soil Volumetric Water Content,21.82017978,%,7.5 cm
2020-06-30,E1,Second Sensor,Soil Volumetric Water Content,19.92275227,%,7.5 cm
2020-07-01,E1,Second Sensor,Soil Volumetric Water Content,17.97457264,%,7.5 cm
2020-07-02,E1,Second Sensor,Soil Volumetric Water Content,15.72003061,%,7.5 cm
2020-07-03,E1,Second Sensor,Soil Volumetric Water Content,14.48886662,%,7.5 cm
2020-07-04,E1,Second Sensor,Soil Volumetric Water Content,12.85714268,%,7.5 cm
2020-07-05,E1,Second Sensor,Soil Volumetric Water Content,11.54082786,%,7.5 cm
2020-07-06,E1,Second Sensor,Soil Volumetric Water Content,10.82606843,%,7.5 cm
2020-07-07,E1,Second Sensor,Soil Volumetric Water Content,9.885744579,%,7.5 cm
2020-07-08,E1,Second Sensor,Soil Volumetric Water Content,18.9170091,%,7.5 cm
2020-07-09,E1,Second Sensor,Soil Volumetric Water Content,25.05306742,%,7.5 cm
2020-07-10,E1,Second Sensor,Soil Volumetric Water Content,19.81103701,%,7.5 cm
2020-07-11,E1,Second Sensor,Soil Volumetric Water Content,21.80610446,%,7.5 cm
2020-07-12,E1,Second Sensor,Soil Volumetric Water Content,27.1163066,%,7.5 cm
2020-07-13,E1,Second Sensor,Soil Volumetric Water Content,23.83718613,%,7.5 cm
2020-07-14,E1,Second Sensor,Soil Volumetric Water Content,19.69130037,%,7.5 cm
2020-07-15,E1,Second Sensor,Soil Volumetric Water Content,17.13410547,%,7.5 cm
2020-07-16,E1,Second Sensor,Soil Volumetric Water Content,15.80712316,%,7.5 cm
2020-07-17,E1,Second Sensor,Soil Volumetric Water Content,22.19373943,%,7.5 cm
2020-07-18,E1,Second Sensor,Soil Volumetric Water Content,22.89783959,%,7.5 cm
2020-07-19,E1,Second Sensor,Soil Volumetric Water Content,18.79973469,%,7.5 cm
2020-07-20,E1,Second Sensor,Soil Volumetric Water Content,17.07224518,%,7.5 cm
2020-07-21,E1,Second Sensor,Soil Volumetric Water Content,15.68359654,%,7.5 cm
2020-07-22,E1,Second Sensor,Soil Volumetric Water Content,14.62063273,%,7.5 cm
2020-07-23,E1,Second Sensor,Soil Volumetric Water Content,13.84339083,%,7.5 cm
2020-07-24,E1,Second Sensor,Soil Volumetric Water Content,12.94109185,%,7.5 cm
2020-07-25,E1,Second Sensor,Soil Volumetric Water Content,11.55348192,%,7.5 cm
2020-07-26,E1,Second Sensor,Soil Volumetric Water Content,12.63344412,%,7.5 cm
2020-07-27,E1,Second Sensor,Soil Volumetric Water Content,17.94428831,%,7.5 cm
2020-07-28,E1,Second Sensor,Soil Volumetric Water Content,22.35907584,%,7.5 cm
2020-07-29,E1,Second Sensor,Soil Volumetric Water Content,21.89031225,%,7.5 cm
2020-07-30,E1,Second Sensor,Soil Volumetric Water Content,26.19439998,%,7.5 cm
2020-07-31,E1,Second Sensor,Soil Volumetric Water Content,23.67262346,%,7.5 cm
2020-08-01,E1,Second Sensor,Soil Volumetric Water Content,20.45576973,%,7.5 cm
2020-08-02,E1,Second Sensor,Soil Volumetric Water Content,19.04641209,%,7.5 cm
2020-08-03,E1,Second Sensor,Soil Volumetric Water Content,25.6738482,%,7.5 cm
2020-08-04,E1,Second Sensor,Soil Volumetric Water Content,26.49331718,%,7.5 cm
2020-08-05,E1,Second Sensor,Soil Volumetric Water Content,27.13744633,%,7.5 cm
2020-08-06,E1,Second Sensor,Soil Volumetric Water Content,22.92701221,%,7.5 cm
2020-08-07,E1,Second Sensor,Soil Volumetric Water Content,20.36962878,%,7.5 cm
2020-08-08,E1,Second Sensor,Soil Volumetric Water Content,18.57324826,%,7.5 cm
2020-08-09,E1,Second Sensor,Soil Volumetric Water Content,17.25589967,%,7.5 cm
2020-08-10,E1,Second Sensor,Soil Volumetric Water Content,16.70076968,%,7.5 cm
2020-08-11,E1,Second Sensor,Soil Volumetric Water Content,16.27710206,%,7.5 cm
2020-08-12,E1,Second Sensor,Soil Volumetric Water Content,17.60187831,%,7.5 cm
2020-08-13,E1,Second Sensor,Soil Volumetric Water Content,16.35844707,%,7.5 cm
2020-08-14,E1,Second Sensor,Soil Volumetric Water Content,15.67459525,%,7.5 cm
2020-08-15,E1,Second Sensor,Soil Volumetric Water Content,15.0709035,%,7.5 cm
2020-08-16,E1,Second Sensor,Soil Volumetric Water Content,14.40738499,%,7.5 cm
2020-08-17,E1,Second Sensor,Soil Volumetric Water Content,13.68306079,%,7.5 cm
2020-08-18,E1,Second Sensor,Soil Volumetric Water Content,13.93716181,%,7.5 cm
2020-08-19,E1,Second Sensor,Soil Volumetric Water Content,14.44470724,%,7.5 cm
2020-08-20,E1,Second Sensor,Soil Volumetric Water Content,14.19414925,%,7.5 cm
2020-08-21,E1,Second Sensor,Soil Volumetric Water Content,17.95148942,%,7.5 cm
2020-08-22,E1,Second Sensor,Soil Volumetric Water Content,18.02610574,%,7.5 cm
2020-08-23,E1,Second Sensor,Soil Volumetric Water Content,16.41150571,%,7.5 cm
2020-08-24,E1,Second Sensor,Soil Volumetric Water Content,17.7256876,%,7.5 cm
2020-08-25,E1,Second Sensor,Soil Volumetric Water Content,24.70664182,%,7.5 cm
2020-08-26,E1,Second Sensor,Soil Volumetric Water Content,22.66192494,%,7.5 cm
2020-08-27,E1,Second Sensor,Soil Volumetric Water Content,20.17629672,%,7.5 cm
2020-08-28,E1,Second Sensor,Soil Volumetric Water Content,18.7086925,%,7.5 cm
2020-08-29,E1,Second Sensor,Soil Volumetric Water Content,23.94376734,%,7.5 cm
2020-08-30,E1,Second Sensor,Soil Volumetric Water Content,26.02694746,%,7.5 cm
2020-08-31,E1,Second Sensor,Soil Volumetric Water Content,22.98488181,%,7.5 cm
2020-09-01,E1,Second Sensor,Soil Volumetric Water Content,21.25463388,%,7.5 cm
2020-09-02,E1,Second Sensor,Soil Volumetric Water Content,21.56685916,%,7.5 cm
2020-09-03,E1,Second Sensor,Soil Volumetric Water Content,25.13635239,%,7.5 cm
2020-09-04,E1,Second Sensor,Soil Volumetric Water Content,22.02689877,%,7.5 cm
2020-09-05,E1,Second Sensor,Soil Volumetric Water Content,19.84893378,%,7.5 cm
2020-09-06,E1,Second Sensor,Soil Volumetric Water Content,19.0838694,%,7.5 cm
2020-09-07,E1,Second Sensor,Soil Volumetric Water Content,18.09526841,%,7.5 cm
2020-09-08,E1,Second Sensor,Soil Volumetric Water Content,18.1540369,%,7.5 cm
2020-09-09,E1,Second Sensor,Soil Volumetric Water Content,17.82150831,%,7.5 cm
2020-09-10,E1,Second Sensor,Soil Volumetric Water Content,17.4757332,%,7.5 cm
2020-09-11,E1,Second Sensor,Soil Volumetric Water Content,17.34052422,%,7.5 cm
2020-09-12,E1,Second Sensor,Soil Volumetric Water Content,16.58234409,%,7.5 cm
2020-09-13,E1,Second Sensor,Soil Volumetric Water Content,18.64359731,%,7.5 cm
2020-09-14,E1,Second Sensor,Soil Volumetric Water Content,24.13606046,%,7.5 cm
2020-09-15,E1,Second Sensor,Soil Volumetric Water Content,21.94993961,%,7.5 cm
2020-09-16,E1,Second Sensor,Soil Volumetric Water Content,20.46216137,%,7.5 cm
2020-09-17,E1,Second Sensor,Soil Volumetric Water Content,18.90751483,%,7.5 cm
2020-09-18,E1,Second Sensor,Soil Volumetric Water Content,17.85684662,%,7.5 cm
2020-09-19,E1,Second Sensor,Soil Volumetric Water Content,17.08757077,%,7.5 cm
2020-09-20,E1,Second Sensor,Soil Volumetric Water Content,16.54394243,%,7.5 cm
2020-09-21,E1,Second Sensor,Soil Volumetric Water Content,16.04318197,%,7.5 cm
2020-09-22,E1,Second Sensor,Soil Volumetric Water Content,15.69807128,%,7.5 cm
2020-09-23,E1,Second Sensor,Soil Volumetric Water Content,15.47908134,%,7.5 cm
2020-09-24,E1,Second Sensor,Soil Volumetric Water Content,15.32279393,%,7.5 cm
2020-09-25,E1,Second Sensor,Soil Volumetric Water Content,15.05882967,%,7.5 cm
2020-09-26,E1,Second Sensor,Soil Volumetric Water Content,15.07699246,%,7.5 cm
2020-09-27,E1,Second Sensor,Soil Volumetric Water Content,15.05455349,%,7.5 cm
2020-09-28,E1,Second Sensor,Soil Volumetric Water Content,14.91359946,%,7.5 cm
2020-09-29,E1,Second Sensor,Soil Volumetric Water Content,17.00196704,%,7.5 cm
2020-09-30,E1,Second Sensor,Soil Volumetric Water Content,28.64940033,%,7.5 cm
2020-10-01,E1,Second Sensor,Soil Volumetric Water Content,24.47690329,%,7.5 cm
2020-10-02,E1,Second Sensor,Soil Volumetric Water Content,24.54961053,%,7.5 cm
2020-10-03,E1,Second Sensor,Soil Volumetric Water Content,24.851107,%,7.5 cm
2020-10-04,E1,Second Sensor,Soil Volumetric Water Content,22.88215527,%,7.5 cm
2020-10-05,E1,Second Sensor,Soil Volumetric Water Content,21.69129293,%,7.5 cm
2020-10-06,E1,Second Sensor,Soil Volumetric Water Content,20.63792257,%,7.5 cm
2020-10-07,E1,Second Sensor,Soil Volumetric Water Content,23.34015957,%,7.5 cm
2020-10-08,E1,Second Sensor,Soil Volumetric Water Content,25.54205305,%,7.5 cm
2020-10-09,E1,Second Sensor,Soil Volumetric Water Content,23.33223303,%,7.5 cm
2020-10-10,E1,Second Sensor,Soil Volumetric Water Content,25.25335298,%,7.5 cm
2020-10-11,E1,Second Sensor,Soil Volumetric Water Content,26.28258384,%,7.5 cm
2020-10-12,E1,Second Sensor,Soil Volumetric Water Content,23.8832241,%,7.5 cm
2020-10-13,E1,Second Sensor,Soil Volumetric Water Content,26.32395213,%,7.5 cm
2020-10-14,E1,Second Sensor,Soil Volumetric Water Content,26.78253165,%,7.5 cm
2020-10-15,E1,Second Sensor,Soil Volumetric Water Content,24.52887311,%,7.5 cm
2020-10-16,E1,Second Sensor,Soil Volumetric Water Content,24.16989657,%,7.5 cm
2020-10-17,E1,Second Sensor,Soil Volumetric Water Content,28.29594405,%,7.5 cm
2020-10-18,E1,Second Sensor,Soil Volumetric Water Content,27.5843652,%,7.5 cm
2020-10-19,E1,Second Sensor,Soil Volumetric Water Content,,%,7.5 cm
2020-10-20,E1,Second Sensor,Soil Volumetric Water Content,,%,7.5 cm
2020-10-21,E1,Second Sensor,Soil Volumetric Water Content,,%,7.5 cm
2020-10-22,E1,Second Sensor,Soil Volumetric Water Content,,%,7.5 cm
2020-10-23,E1,Second Sensor,Soil Volumetric Water Content,,%,7.5 cm
2020-10-24,E1,Second Sensor,Soil Volumetric Water Content,,%,7.5 cm
2020-10-25,E1,Second Sensor,Soil Volumetric Water Content,,%,7.5 cm
2020-10-26,E1,Second Sensor,Soil Volumetric Water Content,,%,7.5 cm
2020-10-27,E1,Second Sensor,Soil Volumetric Water Content,,%,7.5 cm
2020-10-28,E1,Second Sensor,Soil Volumetric Water Content,,%,7.5 cm
2020-10-29,E1,Second Sensor,Soil Volumetric Water Content,,%,7.5 cm
2020-10-30,E1,Second Sensor,Soil Volumetric Water Content,,%,7.5 cm
2020-10-31,E1,Second Sensor,Soil Volumetric Water Content,,%,7.5 cm
2020-11-01,E1,Second Sensor,Soil Volumetric Water Content,,%,7.5 cm
2020-11-02,E1,Second Sensor,Soil Volumetric Water Content,,%,7.5 cm
2020-11-03,E1,Second Sensor,Soil Volumetric Water Content,,%,7.5 cm
2020-11-04,E1,Second Sensor,Soil Volumetric Water Content,,%,7.5 cm
2020-11-05,E1,Second Sensor,Soil Volumetric Water Content,,%,7.5 cm
2020-11-06,E1,Second Sensor,Soil Volumetric Water Content,,%,7.5 cm
2020-11-07,E1,Second Sensor,Soil Volumetric Water Content,,%,7.5 cm
2020-11-08,E1,Second Sensor,Soil Volumetric Water Content,,%,7.5 cm
2020-11-09,E1,Second Sensor,Soil Volumetric Water Content,,%,7.5 cm
2020-11-10,E1,Second Sensor,Soil Volumetric Water Content,,%,7.5 cm
2020-11-11,E1,Second Sensor,Soil Volumetric Water Content,,%,7.5 cm
2020-11-12,E1,Second Sensor,Soil Volumetric Water Content,,%,7.5 cm
2020-11-13,E1,Second Sensor,Soil Volumetric Water Content,,%,7.5 cm
2020-11-14,E1,Second Sensor,Soil Volumetric Water Content,,%,7.5 cm
2020-11-15,E1,Second Sensor,Soil Volumetric Water Content,,%,7.5 cm
2020-11-16,E1,Second Sensor,Soil Volumetric Water Content,,%,7.5 cm
2020-11-17,E1,Second Sensor,Soil Volumetric Water Content,,%,7.5 cm
2020-11-18,E1,Second Sensor,Soil Volumetric Water Content,,%,7.5 cm
2020-11-19,E1,Second Sensor,Soil Volumetric Water Content,,%,7.5 cm
2020-11-20,E1,Second Sensor,Soil Volumetric Water Content,,%,7.5 cm
2020-11-21,E1,Second Sensor,Soil Volumetric Water Content,,%,7.5 cm
2020-11-22,E1,Second Sensor,Soil Volumetric Water Content,,%,7.5 cm
2020-11-23,E1,Second Sensor,Soil Volumetric Water Content,,%,7.5 cm
2020-11-24,E1,Second Sensor,Soil Volumetric Water Content,,%,7.5 cm
2020-11-25,E1,Second Sensor,Soil Volumetric Water Content,,%,7.5 cm
2020-11-26,E1,Second Sensor,Soil Volumetric Water Content,,%,7.5 cm
2020-11-27,E1,Second Sensor,Soil Volumetric Water Content,,%,7.5 cm
2020-11-28,E1,Second Sensor,Soil Volumetric Water Content,,%,7.5 cm
2020-11-29,E1,Second Sensor,Soil Volumetric Water Content,,%,7.5 cm
2020-11-30,E1,Second Sensor,Soil Volumetric Water Content,,%,7.5 cm
2020-12-01,E1,Second Sensor,Soil Volumetric Water Content,,%,7.5 cm
2020-12-02,E1,Second Sensor,Soil Volumetric Water Content,,%,7.5 cm
2020-12-03,E1,Second Sensor,Soil Volumetric Water Content,,%,7.5 cm
2020-12-04,E1,Second Sensor,Soil Volumetric Water Content,,%,7.5 cm
2020-12-05,E1,Second Sensor,Soil Volumetric Water Content,,%,7.5 cm
2020-12-06,E1,Second Sensor,Soil Volumetric Water Content,,%,7.5 cm
2020-12-07,E1,Second Sensor,Soil Volumetric Water Content,,%,7.5 cm
2020-12-08,E1,Second Sensor,Soil Volumetric Water Content,,%,7.5 cm
2020-12-09,E1,Second Sensor,Soil Volumetric Water Content,,%,7.5 cm
2020-12-10,E1,Second Sensor,Soil Volumetric Water Content,,%,7.5 cm
2020-12-11,E1,Second Sensor,Soil Volumetric Water Content,,%,7.5 cm
2020-12-12,E1,Second Sensor,Soil Volumetric Water Content,,%,7.5 cm
2020-12-13,E1,Second Sensor,Soil Volumetric Water Content,,%,7.5 cm
2020-12-14,E1,Second Sensor,Soil Volumetric Water Content,,%,7.5 cm
2020-12-15,E1,Second Sensor,Soil Volumetric Water Content,,%,7.5 cm
2020-12-16,E1,Second Sensor,Soil Volumetric Water Content,,%,7.5 cm
2020-12-17,E1,Second Sensor,Soil Volumetric Water Content,,%,7.5 cm
2020-12-18,E1,Second Sensor,Soil Volumetric Water Content,,%,7.5 cm
2020-12-19,E1,Second Sensor,Soil Volumetric Water Content,,%,7.5 cm
2020-12-20,E1,Second Sensor,Soil Volumetric Water Content,,%,7.5 cm
2020-12-21,E1,Second Sensor,Soil Volumetric Water Content,,%,7.5 cm
2020-12-22,E1,Second Sensor,Soil Volumetric Water Content,,%,7.5 cm
2020-12-23,E1,Second Sensor,Soil Volumetric Water Content,,%,7.5 cm
2020-12-24,E1,Second Sensor,Soil Volumetric Water Content,,%,7.5 cm
2020-12-25,E1,Second Sensor,Soil Volumetric Water Content,,%,7.5 cm
2020-12-26,E1,Second Sensor,Soil Volumetric Water Content,,%,7.5 cm
2020-12-27,E1,Second Sensor,Soil Volumetric Water Content,,%,7.5 cm
2020-12-28,E1,Second Sensor,Soil Volumetric Water Content,,%,7.5 cm
2020-12-29,E1,Second Sensor,Soil Volumetric Water Content,,%,7.5 cm
2020-12-30,E1,Second Sensor,Soil Volumetric Water Content,,%,7.5 cm
2020-12-31,E1,Second Sensor,Soil Volumetric Water Content,,%,7.5 cm
2021-01-01,E1,Second Sensor,Soil Volumetric Water Content,8.769063536,%,7.5 cm
2021-01-02,E1,Second Sensor,Soil Volumetric Water Content,8.616632011,%,7.5 cm
2021-01-03,E1,Second Sensor,Soil Volumetric Water Content,8.945657261,%,7.5 cm
2021-01-04,E1,Second Sensor,Soil Volumetric Water Content,9.233296732,%,7.5 cm
2021-01-05,E1,Second Sensor,Soil Volumetric Water Content,9.615228798,%,7.5 cm
2021-01-06,E1,Second Sensor,Soil Volumetric Water Content,9.699879309,%,7.5 cm
2021-01-07,E1,Second Sensor,Soil Volumetric Water Content,9.460259853,%,7.5 cm
2021-01-08,E1,Second Sensor,Soil Volumetric Water Content,9.475876806,%,7.5 cm
2021-01-09,E1,Second Sensor,Soil Volumetric Water Content,9.294159181,%,7.5 cm
2021-01-10,E1,Second Sensor,Soil Volumetric Water Content,9.412423732,%,7.5 cm
2021-01-11,E1,Second Sensor,Soil Volumetric Water Content,9.497268257,%,7.5 cm
